star_rating,ipc-rating-star--maxRating,ipc-title-link-wrapper href,ipc-title__text,ipc-voting__label__text,ipc-voting__dot-separator,helpful,not_helpful,reviewer,ipc-link href,review_date,ipc-link href 2,main_review
8,/10,https://www.imdb.com/title/tt0068646/review/rw6647959/?ref_=tturv_949,"Just a Bit Too Long, but Still Pretty Great",Helpful,•,1,2,heisenberg12,https://www.imdb.com/user/ur57699719/?ref_=tturv_usr_949_t,"Feb 28, 2021",https://www.imdb.com/title/tt0068646/review/rw6647959/?ref_=tturv_perm_949,"The Godfather has great scenes, classic characters, classic dialogue, and an amusing look into the Italian mafioso, but it's just a tad bit too long to be perfect, in my opinion as a new viewer. There were many scenes that were riveting and performances that were, at times, mesmerizing, but I just feel like it is a little overrated.It deserves its due credit, no doubt, for without it, so many great movies and tv shows inspired by it would have never been made, and the ground it therefore broke will always hold its place as one of the greatest movies ever made. Some scenes were just too drawn out, lengthened, or long-winded, and it can therefore become a little bit of a chore to watch and enjoy in one sitting, as good as it can be at certain points.I can see how when this came out in 1974, it was so popular and how it held up throughout the years to be considered one of the best movies ever made, but in my experience in watching other movies since then of this genre, I can list at least 5 I enjoy at least just as much if not more. Obviously, those films have been inspired by the Godfather so without it they wouldn't likely exist in the fashion that they do, but they are still better paced, more suspenseful at times, and just more entertaining overall.This doesn't mean that the Godfather isn't a classic and one of the best, but it is a matter of taste, and the Godfather still remains a movie I have to really be in the mood for to sit through. Certain scenes, or parts, of this epic hold up much more than others, while other parts and scenes can feel like a slog to sit through.8/10"
8,/10,https://www.imdb.com/title/tt0068646/review/rw6552430/?ref_=tturv_950,The bloom is (slightly) coming off the rose,Helpful,•,1,2,pmtelefon,https://www.imdb.com/user/ur6587670/?ref_=tturv_usr_950_t,"Feb 1, 2021",https://www.imdb.com/title/tt0068646/review/rw6552430/?ref_=tturv_perm_950,"There is greatness in ""The Godfather"". There is no denying that. I've seen it a bunch of times. There are too many great moments to mention but there are a few dull moments too. Maybe it's because it's always on tv. Maybe it's because I've hear quotes from this movie for the past 49 years. Maybe I've read too much about the making of this film. I don't know. It's still a really good movie. Don't get me wrong. It's just that I don't think the total package is as great as I used to think."
,,https://www.imdb.com/title/tt0068646/review/rw6446742/?ref_=tturv_951,It Insists upon itself,Helpful,•,1,2,joshmyers0826,https://www.imdb.com/user/ur56872100/?ref_=tturv_usr_951_t,"Jan 5, 2021",https://www.imdb.com/title/tt0068646/review/rw6446742/?ref_=tturv_perm_951,"It insists upon itself
It insists upon itself
It insists upon itself
It insists upon itself"
7,/10,https://www.imdb.com/title/tt0068646/review/rw6102530/?ref_=tturv_952,What can I say?,Helpful,•,1,2,gharibmo,https://www.imdb.com/user/ur119019055/?ref_=tturv_usr_952_t,"Sep 17, 2020",https://www.imdb.com/title/tt0068646/review/rw6102530/?ref_=tturv_perm_952,The Godfather don't need to somebody's advice to watch. this is a nice movie with fantastic cast. actors are truly amazing. but the movie doesn't have an attractive beginning. or sometimes it could be boring for somebody.
10,/10,https://www.imdb.com/title/tt0068646/review/rw6093862/?ref_=tturv_953,Still a masterpiece!,Helpful,•,2,1,arhabmazo,https://www.imdb.com/user/ur124253832/?ref_=tturv_usr_953_t,"Sep 14, 2020",https://www.imdb.com/title/tt0068646/review/rw6093862/?ref_=tturv_perm_953,"It's true, this is still a masterpiece! But you didn't need me to tell you that."
10,/10,https://www.imdb.com/title/tt0068646/review/rw6064843/?ref_=tturv_954,it's Not Just a Movie !,Helpful,•,3,0,Ruiqy,https://www.imdb.com/user/ur111408834/?ref_=tturv_usr_954_t,"Sep 5, 2020",https://www.imdb.com/title/tt0068646/review/rw6064843/?ref_=tturv_perm_954,
6,/10,https://www.imdb.com/title/tt0068646/review/rw6056184/?ref_=tturv_955,Very Good film,Helpful,•,1,2,mustafaferin,https://www.imdb.com/user/ur123861820/?ref_=tturv_usr_955_t,"Sep 2, 2020",https://www.imdb.com/title/tt0068646/review/rw6056184/?ref_=tturv_perm_955,This film is very Good everbody see this film the Good father
10,/10,https://www.imdb.com/title/tt0068646/review/rw5867704/?ref_=tturv_956,Perfect!,Helpful,•,0,3,asasamandasilva,https://www.imdb.com/user/ur120371208/?ref_=tturv_usr_956_t,"Jun 29, 2020",https://www.imdb.com/title/tt0068646/review/rw5867704/?ref_=tturv_perm_956,"It´s perfect ! good script, casting, acting!
It´s perfect ! good script, casting, acting!
It´s perfect ! good script, casting, acting!"
5,/10,https://www.imdb.com/title/tt0068646/review/rw5845644/?ref_=tturv_957,Great great movie!,Helpful,•,0,3,wiktoriatynek,https://www.imdb.com/user/ur120075054/?ref_=tturv_usr_957_t,"Jun 22, 2020",https://www.imdb.com/title/tt0068646/review/rw5845644/?ref_=tturv_perm_957,It's a great classic. I was small when the movie premiered. I was able to watch it 10 years later and I don't regret it. It's a great experience. I looked at all the parts and I can recommend it to anyone.
6,/10,https://www.imdb.com/title/tt0068646/review/rw5706521/?ref_=tturv_958,"Long and tedious, Might need a rewatch",Helpful,•,1,2,dave-29249,https://www.imdb.com/user/ur117841557/?ref_=tturv_usr_958_t,"May 4, 2020",https://www.imdb.com/title/tt0068646/review/rw5706521/?ref_=tturv_perm_958,I was hoping when I wasted this but i don'tRemember it getting that good. Maybe I will rewatch and if so I will review it again
10,/10,https://www.imdb.com/title/tt0068646/review/rw5678408/?ref_=tturv_959,"The Classic,Iconic movie ever!",Helpful,•,2,1,DiptanshuG,https://www.imdb.com/user/ur82541984/?ref_=tturv_usr_959_t,"Apr 26, 2020",https://www.imdb.com/title/tt0068646/review/rw5678408/?ref_=tturv_perm_959,"It was slow burn the way every scene played it was amazing to look it's too slow yet engaging to look the meetings background were skeptical.the Music and the use of it is phenomenal whenever something is happening the music was way too calm and terrifying at same time!the story was amazing the family of gangster and the society of gangsters and there feuds!the acting was iconic especially by marlon and al and everyone was amazing as there characters!screenplay was good at start it was slow and boring at the wedding as it was just intro to what is next then when the horse scene up from then it was entertaining and calm to watch,the ending was satisfyingly amazing the way mike turned gangster was iconic and at last the look on the face and music while talking to wife was the signal that he's no more mike he's The Godfather now!overall A Classic Gangster Masterpiece the theme is dark and calm at same time.Iconic movie!"
5,/10,https://www.imdb.com/title/tt0068646/review/rw5600505/?ref_=tturv_960,headline,Helpful,•,1,2,svenmoto,https://www.imdb.com/user/ur115775867/?ref_=tturv_usr_960_t,"Apr 2, 2020",https://www.imdb.com/title/tt0068646/review/rw5600505/?ref_=tturv_perm_960,How long does rewiev has to be to be long enoight?? I think this film is very overrated in my opinion... everyone has its own opinion so...
6,/10,https://www.imdb.com/title/tt0068646/review/rw5477305/?ref_=tturv_961,this muvie is amazing!,Helpful,•,0,3,aplikacija,https://www.imdb.com/user/ur95585274/?ref_=tturv_usr_961_t,"Feb 12, 2020",https://www.imdb.com/title/tt0068646/review/rw5477305/?ref_=tturv_perm_961,
10,/10,https://www.imdb.com/title/tt0068646/review/rw5447633/?ref_=tturv_962,Why I love Godfather so much ?,Helpful,•,3,0,efee_puiyi,https://www.imdb.com/user/ur100419895/?ref_=tturv_usr_962_t,"Jan 30, 2020",https://www.imdb.com/title/tt0068646/review/rw5447633/?ref_=tturv_perm_962,
7,/10,https://www.imdb.com/title/tt0068646/review/rw5363113/?ref_=tturv_963,Brando,Helpful,•,0,3,gkeith_1,https://www.imdb.com/user/ur1755067/?ref_=tturv_usr_963_t,"Dec 29, 2019",https://www.imdb.com/title/tt0068646/review/rw5363113/?ref_=tturv_perm_963,
10,/10,https://www.imdb.com/title/tt0068646/review/rw5314170/?ref_=tturv_964,Very good,Helpful,•,1,2,maydongphucdep,https://www.imdb.com/user/ur110977105/?ref_=tturv_usr_964_t,"Dec 11, 2019",https://www.imdb.com/title/tt0068646/review/rw5314170/?ref_=tturv_perm_964,
10,/10,https://www.imdb.com/title/tt0068646/review/rw5308600/?ref_=tturv_965,One of the Best!,Helpful,•,1,2,timotejlampeignjic,https://www.imdb.com/user/ur108001822/?ref_=tturv_usr_965_t,"Dec 8, 2019",https://www.imdb.com/title/tt0068646/review/rw5308600/?ref_=tturv_perm_965,"For me, this movie is definitely one of the best movies!
10*"
10,/10,https://www.imdb.com/title/tt0068646/review/rw5306386/?ref_=tturv_966,Best Gangster movie of all time,Helpful,•,1,2,lbruhnca,https://www.imdb.com/user/ur45206919/?ref_=tturv_usr_966_t,"Dec 7, 2019",https://www.imdb.com/title/tt0068646/review/rw5306386/?ref_=tturv_perm_966,"The classic gangster movie that all others after it aspire to be like. Yes its long, but engaging throughout. A realistic view into the life of being in the mob family from all perspectives, the boss, the wives, the rest of the family, the cops, and the others on the outside. ""Never hate your enemies"" and ""friendship is everything"" are my favorites quotes. Inevitably in the mob world back stabbing and double-crossing happens, and outside of the mob world too."
10,/10,https://www.imdb.com/title/tt0068646/review/rw5302592/?ref_=tturv_967,One of the greatest of all time,Helpful,•,1,2,mysteryvoiceman,https://www.imdb.com/user/ur87748897/?ref_=tturv_usr_967_t,"Dec 6, 2019",https://www.imdb.com/title/tt0068646/review/rw5302592/?ref_=tturv_perm_967,Simply amazing. This is probably the only 3 hour movie I would ever watch
10,/10,https://www.imdb.com/title/tt0068646/review/rw5297880/?ref_=tturv_968,"Best movie - ""The Godfather""",Helpful,•,1,2,gurbanzada,https://www.imdb.com/user/ur110697546/?ref_=tturv_usr_968_t,"Dec 3, 2019",https://www.imdb.com/title/tt0068646/review/rw5297880/?ref_=tturv_perm_968,"The remarkable movie was the way it seemed to be told from the inside out. ""The Godfather"" himself is the central character in the drama."
7,/10,https://www.imdb.com/title/tt0068646/review/rw5290508/?ref_=tturv_969,You can watch it .. but don't expect too much if you're from the younger generation,Helpful,•,1,2,HuyValentin,https://www.imdb.com/user/ur88149713/?ref_=tturv_usr_969_t,"Nov 30, 2019",https://www.imdb.com/title/tt0068646/review/rw5290508/?ref_=tturv_perm_969,"If you like the genre, go watch it.
Better than the irishman."
9,/10,https://www.imdb.com/title/tt0068646/review/rw5285291/?ref_=tturv_970,The best ganster movie,Helpful,•,0,3,newsnake,https://www.imdb.com/user/ur110489651/?ref_=tturv_usr_970_t,"Nov 28, 2019",https://www.imdb.com/title/tt0068646/review/rw5285291/?ref_=tturv_perm_970,"N amazing period piece. A character study. A lesson in filmmaking and an inspiration to generations of actors, directors, screenwriters and producers. For me, this is more: this is the definitive film. 10 stars out of 10."
10,/10,https://www.imdb.com/title/tt0068646/review/rw5284443/?ref_=tturv_971,Epic,Helpful,•,0,3,info-44451,https://www.imdb.com/user/ur110410031/?ref_=tturv_usr_971_t,"Nov 27, 2019",https://www.imdb.com/title/tt0068646/review/rw5284443/?ref_=tturv_perm_971,"One of the best movies of all times. Good plot, wonderful cast. In my opinion a piece of art."
