star_rating,ipc-rating-star--maxRating,ipc-title-link-wrapper href,review,main_review,helpful,not_helpful,reviewer,ipc-link href,review_date,ipc-link href 2,ipc-btn__text
10,/10,https://www.imdb.com/title/tt0372784/review/rw1104278/?ref_=tturv_1721,Kicka**,"Now thats what I call a good action thriller. Fun for everyone - women, kids and of course men... Brilliant action sequences - somewhat believable gadgets... and oh yeah an awesome car chase. I think this movie has it all - but if u notice surprisingly there is a lot of similarity to Spidey... even the last scene with Katie kissing and saying something along the lines of with great power comes great divorce rates... Anyway fun for the entire family - its not a comic book its a movie with a story line and of course Gotham city - which I always wonder - is it on the east coast or west? Please watch it and savor it while watching - take your entire family or group of friends - buy the popcorn and get the best seats... best movie this yr - so far at least.",1,1,tausif,https://www.imdb.com/user/ur1401978/?ref_=tturv_usr_1721_t,"Jun 16, 2005",https://www.imdb.com/title/tt0372784/review/rw1104278/?ref_=tturv_perm_1721,
9,/10,https://www.imdb.com/title/tt0372784/review/rw1104270/?ref_=tturv_1722,It's about time (SPOILER AT THE END!!),,1,1,trixon51,https://www.imdb.com/user/ur2334693/?ref_=tturv_usr_1722_t,"Jun 16, 2005",https://www.imdb.com/title/tt0372784/review/rw1104270/?ref_=tturv_perm_1722,Spoiler
10,/10,https://www.imdb.com/title/tt0372784/review/rw1104268/?ref_=tturv_1723,Its about time!,"Batman fans, and superhero fans of all creeds, will not be disappointed with Batman Begins. At last we have a serious, and entirely believable Batman - without the ""camp"" - for lovers of the superhero genre or anyone who loves pure escapism. Christian Bale makes an excellent (and sexy) young caped crusader, but Micheal Caine almost steals the show as Alfred. The movie has just the right amount of atmosphere to make it compelling, without making it overly brooding. The script is excellent, and the plot moves along well, with lots of action. (I didn't feel that there were any boring bits, so make sure you get your snacks and visit the rest room before the movie starts!) The character development is more than I'd hoped for and was really, really refreshing.",1,1,talon_fortyone,https://www.imdb.com/user/ur5776254/?ref_=tturv_usr_1723_t,"Jun 16, 2005",https://www.imdb.com/title/tt0372784/review/rw1104268/?ref_=tturv_perm_1723,
10,/10,https://www.imdb.com/title/tt0372784/review/rw1104267/?ref_=tturv_1724,Amazing movie!,"I went into this movie with high expectation......I was disappointed. Well I saw Batman Begins on it's opening day being the big Batman fan I am.As many of you know this is the restart to the Batman franchise,and what a restart it is.I loved the actors.I think Christian Bale did an amazing job as Bruce and as Batman which not all actors can pull off.The last few Batman movies were not so great,I'm really happy this movie was good.The movie blended action and story quite seamlessly.Not to mention it was actually pretty true to the comics.Alfred was there too,he's a favorite character of mine,he provided the humor most of the time.This is an excellent restart to the Batman franchise.I can't wait for a sequel.",1,1,remy09,https://www.imdb.com/user/ur5447052/?ref_=tturv_usr_1724_t,"Jun 16, 2005",https://www.imdb.com/title/tt0372784/review/rw1104267/?ref_=tturv_perm_1724,
10,/10,https://www.imdb.com/title/tt0372784/review/rw1104259/?ref_=tturv_1725,You have to see this film!!!!!,"Clearly the best Batman movie of all time and one of the best films of the year. Everything from the acting, the action, and the score was terrific. Although the films title is called Batman Begins, its not a prequel or a sequel to any of the past Batman movies. Thankfully, WB decided to restart the dieing franchise and bring the Batman to its deserved glory. What's also great about BEGINS is that the film put a lot of emphasis on the Batman/Bruce Wayne character's. There was too much attention on the bad guys in the previous films, that it made Batman a supporting character. Anyways, stop what your doing, and see this movie. Even if your not a Batman fan, you will still enjoy its epic story, great characters, and intense action.",1,1,MrSparkle86,https://www.imdb.com/user/ur5636179/?ref_=tturv_usr_1725_t,"Jun 15, 2005",https://www.imdb.com/title/tt0372784/review/rw1104259/?ref_=tturv_perm_1725,
10,/10,https://www.imdb.com/title/tt0372784/review/rw1104258/?ref_=tturv_1726,Perfect. They finally got it right. Forget everything you know. Batman truly begins as intended all along.,"Blown away. Nailed it. Perfect. The other films barely scratched the surface of this characters depth and darkness. They resembled the character in costume and name only sadly. This film respects the comic characters true core beliefs. They go out of the way to underscore them. Long time Batman comic fans will be amazed and stunned, but not surprised, we knew it all along. And now Hollwood has finally figured it out. The score is powerful and appropriate. The casting excellent. The world very real. This film resonates. It is not a great comic movie. It is a great movie period.",1,1,norinrad-1,https://www.imdb.com/user/ur3472190/?ref_=tturv_usr_1726_t,"Jun 15, 2005",https://www.imdb.com/title/tt0372784/review/rw1104258/?ref_=tturv_perm_1726,
10,/10,https://www.imdb.com/title/tt0372784/review/rw1104251/?ref_=tturv_1727,Amazing,"For the true comic book fan, this film is without a doubt the best based on a comic book since Burton's initial adaptation. The casting is outstanding: Christian Bale does a superb job; Caine, Freeman, Neeson and Oldman all fill out their roles quite well. The villains are depicted perfectly; Scarecrow being one of the most horrific in any comic book film thus far. The score is just right: up to par with LOTR, though not as overwhelming. Most importantly, the film is dark. Dark enough for everyone who whined about Burton not doing this film to forget that he didn't. Whether you are a devout fan of the comic, or have never heard of Batman before this film, after first viewing, it is guaranteed you will end up watching this film more than once.",1,1,daloodog,https://www.imdb.com/user/ur5266649/?ref_=tturv_usr_1727_t,"Jun 15, 2005",https://www.imdb.com/title/tt0372784/review/rw1104251/?ref_=tturv_perm_1727,
9,/10,https://www.imdb.com/title/tt0372784/review/rw1104249/?ref_=tturv_1728,Wow,"The poetic dialog is back. The Darkness is back. The depth and motives in the villains are back. The character development, strength in themes, the wonderful performances are BACK!! Even a little bit of that charming,humor is back.I felt that spark i did when i first watched Batman and Batman Returns.There is only few problems with it. The dark color schemes may make things harder to see and there is a bit of formula mixed in with it, it didn't have a lot of that whiz-bang action you expect from a summer blockbuster either. Still, everything else makes up for it. Definitely worth seeing in theater, a must see for Batman fans.",1,1,stevepkp4,https://www.imdb.com/user/ur2045792/?ref_=tturv_usr_1728_t,"Jun 15, 2005",https://www.imdb.com/title/tt0372784/review/rw1104249/?ref_=tturv_perm_1728,
10,/10,https://www.imdb.com/title/tt0372784/review/rw1104248/?ref_=tturv_1729,Almost as good as the first two,"The story was good over all. Only Katie Holmes looks more retarded then Peyton Manning. With the exception of Katie Holmes, the acting was phenomenal. The fight scenes were terrible, actually I don't think I even actually saw a fight seen in the whole movie all it was was shaky camera work. Christopher Nolin did an excellent job though. There were only a few problems or things that were not explained. I am sure if another one is made the movie will be much better. Hopefully Katie Holmes will not be included in the next cast. She is to skinny, in Disturbing behavior she had boobs. Now she has ribs. She is gross looking, it is a shame that it is cool in Hollywood to look like you have anorexia nervousa.",1,1,drew6303,https://www.imdb.com/user/ur1916036/?ref_=tturv_usr_1729_t,"Jun 15, 2005",https://www.imdb.com/title/tt0372784/review/rw1104248/?ref_=tturv_perm_1729,
10,/10,https://www.imdb.com/title/tt0372784/review/rw1104246/?ref_=tturv_1730,Very Realistic,"Just saw this on opening night and I thought it was amazing! I was expecting this movie to be good but this just blew me away! The best part about this movie was that the concept was realistic. Everything seemed plausible. Batman Begins really gets in depth with Bruce Wayne's character, which is really great. We see the real side of Bruce, not just the tough guy with a mask. The new elements such as flight, tank car, technology, and armor, made the movie slightly different from the comics, which was nice because it gives the audience a whole new feel to Batman. Some of the fight scenes were hard to comprehend, but I'm assuming it's because Batman moves so fast it's hard see what's happening. Other than that I thought this was one of the best superhero movies I've ever seen.",1,1,Yun50,https://www.imdb.com/user/ur5848276/?ref_=tturv_usr_1730_t,"Jun 15, 2005",https://www.imdb.com/title/tt0372784/review/rw1104246/?ref_=tturv_perm_1730,
