"ipc-rating-star--rating","ipc-rating-star--maxRating","ipc-title-link-wrapper href","ipc-title__text","ipc-btn__text","ipc-voting__label__text","ipc-voting__dot-separator","ipc-voting__label__count","ipc-voting__label__count 2","ipc-link","ipc-link href","ipc-inline-list__item","ipc-link href 2","ipc-html-content-inner-div"
"","","https://www.imdb.com/title/tt0167260/review/rw0584531/?ref_=tturv_663","The Most Overrated Film Ever?","","Helpful","•","2","3","charles-new","https://www.imdb.com/user/ur3820558/?ref_=tturv_usr_663_t","Aug 11, 2004","https://www.imdb.com/title/tt0167260/review/rw0584531/?ref_=tturv_perm_663","I just don't get how people can honestly compare this to amazing films like The Godfather, Shawshank etc...The film just staggers from one set piece to another. You spend too much time being amazed by the quality of the special effects to notice the HUGE gaps in the storyline. They were supposed to have been gone for a couple of years, but the films make it seem like it was a fortnight!There have never been 2 more annoying characters than the other 2 Hobbits who leave Frodo and the fat one to go off with that grey thing in a nappy. Why are they Scottish when the rest of the Hobbits talk in an American accent? They live in a tiny place called 'The Shire' but all have different accents! Ridiculous.The 'comedy' dwarf with a stick-on ginger beard? The bit where that elf with a mullet slides down the stairs on a shield whilst shooting Orks with a bow and arrow? The scene during that huge fight where the bearded wizard finds the time to sit down for a chat with the Scottish-for-no-reason hobbit? The bit where the King chucks the 'comedy' dwarf (LOTR's version of Jar Jar Binks) over the huge gap as he wont jump? Just how many completely ludicrous scenes like this can you cram in? But that's my point. Most people where so blown away by the magnitude of the films to criticise it. I realize that these are based on some of the most popular books ever written, but they are books for kids and so is this film. Its like Harry Potter but slightly more acceptable for adults to go and see.I very much doubt that films will be made on this scale again and for that I have every respect for Peter Jackson. It was a mammoth undertaking and he pulled it off with superb vision and panache. The only thing is, in trying to make it look like he wanted he let the special effects steal the show. Everything else seems to have taken second place.I strongly encourage you to see this film though as it really is a spectacle to behold. Its one of the biggest feats of cinema ever and looks amazing. I just didn't enjoy it that much."
"","","https://www.imdb.com/title/tt0167260/review/rw0584516/?ref_=tturv_664","'Best Picture'? Maybe not.","Spoiler","Helpful","•","2","3","k_a1865","https://www.imdb.com/user/ur2291906/?ref_=tturv_usr_664_t","Jul 29, 2004","https://www.imdb.com/title/tt0167260/review/rw0584516/?ref_=tturv_perm_664",""
"6","/10","https://www.imdb.com/title/tt0167260/review/rw0584244/?ref_=tturv_665","return of the king eh?","","Helpful","•","2","3","tdbaker","https://www.imdb.com/user/ur2604484/?ref_=tturv_usr_665_t","Mar 2, 2004","https://www.imdb.com/title/tt0167260/review/rw0584244/?ref_=tturv_perm_665","This movie was by far the worst of the trilogy in my humble opinion. Bad acting throughout by the majority of the cast, especially Elijah Wood and Sean Astin, made their scenes near intolerable to watch. The script might as well have been nonexistent, as every line was cliched melodramatic crap. Finally, my biggest pet peeve of the film, the last 30 minutes or so of this movie is painfully hard to watch. Not because the viewer is being challenged, like in 'The Passion', but because I nearly fell asleep because it was so boring. 11 Oscars? Please. That only proves one thing. The Oscars are no longer an important award that stands above the rest of the crappy hundreds of awards show that are out the now, but rather, they are just another one of these bland, repetitive, mass appeal shows that are just there so everybody can see what their favorite star or most hated stars will look like. 5/10"
"2","/10","https://www.imdb.com/title/tt0167260/review/rw0584215/?ref_=tturv_666","work of ART???","","Helpful","•","0","5","korhun","https://www.imdb.com/user/ur1438143/?ref_=tturv_usr_666_t","Feb 24, 2004","https://www.imdb.com/title/tt0167260/review/rw0584215/?ref_=tturv_perm_666","If I had never watched a movie in my lifetime, this might be so.. however it is not so. I haven't read its book and my words are not for its source, but this is a boring film with lots of conflicts.. the only thing looked nice was the city design and some war scenes.. but these does not make something a movie.. People who read the book around me forced me to see the imagination of the writer? Sorry but is this an imagination? :) The good who is weak but handsome always beats the BAD who looks very strong and having all the advantages.. it was also interesting to watch the adventures of the cut on Frodo's face :)) I m  very surprised to see this movie almost at the top of list.."
"3","/10","https://www.imdb.com/title/tt0167260/review/rw0583939/?ref_=tturv_667","Quite Weak Actually...","","Helpful","•","1","4","aquinofgv","https://www.imdb.com/user/ur2453777/?ref_=tturv_usr_667_t","Jan 19, 2004","https://www.imdb.com/title/tt0167260/review/rw0583939/?ref_=tturv_perm_667","I didn´t like this movie, because it´s story is pretty much based on Clichés, and the target for it are children with 14 yrs - less. While the photography, the music and the especial effects are really good, the acting (if there was any) and the history itself are plain lame. I can´t understand why it´s so overrated, there isn´t really anything that good on this flick..."
"4","/10","https://www.imdb.com/title/tt0167260/review/rw0583610/?ref_=tturv_668","battle scenes, battle scenes- make them stop!","","Helpful","•","1","4","evangeline","https://www.imdb.com/user/ur1077537/?ref_=tturv_usr_668_t","Dec 20, 2003","https://www.imdb.com/title/tt0167260/review/rw0583610/?ref_=tturv_perm_668","battle scenes, battle scenes, battle scenes, battle scenes,battle scenes, battle scenes,battle scenes, battle scenes,battle scenes, battle scenes,battle scenes, battle scenes,battle scenes, battle scenes,battle scenes, battle scenes,battle scenes, battle scenes,battle scenes, battle scenes,battle scenes, battle scenes,battle scenes, battle scenes,inane juvenile dialogbattle scenes, battle scenes,battle scenes, battle scenes,battle scenes, battle scenes,battle scenes, battle scenes,battle scenes, battle scenes,battle scenes, battle scenes,battle scenes, battle scenes,battle scenes, battle scenes,tearjerker ending a la Nora Ephron.has everyone gone insane liking this??? but, hey -Titanic sure comes to mind- the masses love a simple dialogue and a good tear"
"6","/10","https://www.imdb.com/title/tt0167260/review/rw0583537/?ref_=tturv_669","Action supplants character","","Helpful","•","2","3","UndeadKitties","https://www.imdb.com/user/ur2922957/?ref_=tturv_usr_669_t","Dec 18, 2003","https://www.imdb.com/title/tt0167260/review/rw0583537/?ref_=tturv_perm_669","Peter Jackson said in interview that the movie he really wanted to make (of the 3) was ROTK -because there was no character development to deal with. Well, it shows.   While there are a few bright moments, they are far between.   Yes, there are spectacles to witness- but vast portions of the film feel pointless -and worse- boring.Jackson demonstrates why you should storyboard AND script a film before starting principle photography- which was not the case here.   The only thing saving a weak script are excellent actors and a high production level. I would have rather seen a low budget film with the same actors and a script that equaled them.At best it is eye candy with characters that have earned endearment from the previous episodes; at worst, ROTK debases what came before by repetition without added substance."
"7","/10","https://www.imdb.com/title/tt0167260/review/rw0583031/?ref_=tturv_670","That ending was pathetic. I laughed so hard!","","Helpful","•","2","3","giantkiller","https://www.imdb.com/user/ur1472851/?ref_=tturv_usr_670_t","Jan 5, 2004","https://www.imdb.com/title/tt0167260/review/rw0583031/?ref_=tturv_perm_670","Of the three I think the Two Towers is the strongest. I thought the beginning of Fellowship was weak and boring, but I loved it's end. Bit now we have ROTK and I was hoping for more than I got. The beginning was disjointed, clearly the movie was affected by something having been cut. The middle was fanntastic. But that ending?!?!?! WHAT?!?! Ten different slow motion endings that made no sense. Homosexual hobbits jumping on a bed. In the showing I went to half the audience, myself included were laughing at just how pathetic this was. Just like AI ruined itself when the movie should have finished with the boy staring at the submerged statue, so ROTK should have ended with Frodo and Sam on the rock surrounded by lava. Anything but those cringe inducing eagles."
"6","/10","https://www.imdb.com/title/tt0167260/review/rw0582975/?ref_=tturv_671","A disappointing ending","","Helpful","•","2","3","jason-elsworth","https://www.imdb.com/user/ur2965268/?ref_=tturv_usr_671_t","Jan 2, 2004","https://www.imdb.com/title/tt0167260/review/rw0582975/?ref_=tturv_perm_671","After producing what seemed to me something of a masterpiece (FOTR) and a very, very, good film (TTT), containing what I consider one of cinema's great moments in the battle for Helms Deep, the trilogy seems to me to finish with merely a good film. I consider ROTK weaker than the previous two in almost every aspect, with the main problems: patchy special effects, which go from absolutely brilliant to laughable, constant intercutting between story lines that destroys any sense of momentum and engagement (though it would have been difficult to do it any other way given the nature of the book), a poor score (in stark contrast to the others) and the curse of the sequel ""you've seen it all before"". All this being said it is still an enjoyable, if rather long film, and the overall trilogy is an incredible achievement for Jackson and his team."
"3","/10","https://www.imdb.com/title/tt0167260/review/rw0582812/?ref_=tturv_672","A Self Important Yawn-Fest","","Helpful","•","1","4","monkey-84","https://www.imdb.com/user/ur1001222/?ref_=tturv_usr_672_t","Dec 28, 2003","https://www.imdb.com/title/tt0167260/review/rw0582812/?ref_=tturv_perm_672","There is no reason why this film needed to be three and a half hours long. You could trim the last hour of the film that is just a never-ending farewell that could have been completed in about 15 minutes. There are also plenty of dramatic pauses and sluggish scenes that should be on the editing room floor. Even the battle scenes are redundant. Didn't we basically see the assault on Gondor in the second installment? How many times do we need to see an overwhelming numbers of Orcs being inexplicably defeated by a depleted band of humans? Everyone who thinks that this is great epic film making needs to go back and take another look at films like Lawrence of Arabia, Doctor Zhivago, Spartacus or even Gone with the Wind. These films use their long formats to build characters and emotion whereas The Return of the King just piles on the battles and speeches and teary-eyed goodbyes to no overall effect (plus some were kind enough to include an intermission). It's as if Jackson believed that a film has too be bloated and long in order to be important. This is an epic waste of time."
